size (cm),shape,weight (g),avg_price (₹),color,taste,fruit_name
0.16718268815311815,1,-0.27823388524714004,0.9290874155284338,7,1,11
0.026482838388945336,1,-0.37350367802004825,-0.01840340434746475,2,1,14
-1.1616492262862912,2,-0.6162571241673723,-0.8785915470532262,0,1,2
1.214614903064182,1,1.0364072437196186,0.33337503013220493,1,2,15
-1.1772825429267548,2,-0.6159837531694586,-1.7259410607633792,5,1,7
-0.6770164104319184,2,-0.5522883106555775,-0.01840340434746475,5,2,16
-0.8333495768365549,1,-0.6088761072237037,-1.1687445623539754,6,1,3
-0.48941661074635473,1,-0.5522883106555775,-1.4768716582485766,3,2,12
0.15154937151265457,1,-0.28588827318872234,1.22951133402567,7,1,11
2.387113651098955,2,3.5306442286837907,1.8149528162254116,2,1,19
0.917581886895373,1,0.8748449839526493,0.1818792079840259,1,2,15
-0.45814997746542746,1,-0.5543385931399298,-1.4999811904406717,3,2,12
-0.19238359457754553,2,-0.24173885702566733,0.35391683652517825,2,1,5
-0.020417111532445416,1,-0.3882657119073855,-0.1698992264956434,2,1,14
-0.8333495768365549,1,-0.6094228492195309,-1.1661768365548537,6,1,3
1.7774143021208733,1,1.2415721776538151,0.0047061278446304785,3,1,13
-0.567583193948673,1,-0.553381794647232,-1.4357880454626297,3,2,12
-0.8333495768365549,1,-0.6095595347184878,-1.2149636267381656,6,1,3
-0.42688334418450014,2,-0.42708439361112427,-0.06462246873165485,6,1,0
0.16718268815311815,1,-0.3024272185624984,0.9008424317380952,7,1,11
-0.8802495267579458,1,-0.5946608153321937,-0.4112654516130811,6,1,18
1.1520816365023276,1,1.0275226862874247,0.44892269109268035,1,2,15
0.026482838388945336,1,-0.25089678545577476,1.3450589949861453,7,1,11
-1.0209493765221185,2,-0.601495090280035,-0.6243866929401801,4,1,10
0.27661590463636354,1,-0.03739403608521151,1.6994051552649363,4,1,6
0.16718268815311815,1,-0.2873918136772475,1.0831509634757344,7,1,11
-1.0365826931625821,2,-0.6028619452696033,-0.8066952246778192,4,1,10
2.731046617189155,2,3.3303999727120397,1.6480506392825027,2,1,19
-0.5519498773082092,1,-0.5151098549393206,0.5413608198610605,1,2,9
0.15154937151265457,0,-0.46685987380756083,-0.8914301760488346,7,1,1
1.6210811357162367,1,1.4050480344061802,-0.12881561370969674,3,1,13
-0.8489828934770184,1,-0.6087394217247468,-1.1841509171487057,6,1,3
-0.03605042817290928,1,-0.3884023974063423,-0.22638919407632035,2,1,14
-0.5988498272296002,1,-0.5137429999497523,0.8263783835635667,1,2,9
-0.8802495267579458,1,-0.5958909848228051,-0.37018183882713424,6,1,18
-1.1616492262862912,2,-0.6150269546767608,-1.695128351173919,5,1,7
-0.7395496769937729,2,-0.5498279716743546,-0.010700226950099796,5,2,16
0.21408263807450917,0,-0.4727373502627043,-1.0249519176031616,7,1,1
-1.1772825429267548,2,-0.6154370111736314,-1.7156701575668925,5,1,7
-1.1616492262862912,2,-0.615710382171545,-1.0480614497952567,0,1,2
-0.16111696129661823,2,-0.2793273692387947,0.9753064799126239,6,1,17
-0.9740494266007276,2,-0.6027252597706465,-0.6757412089226137,4,1,10
0.21408263807450917,1,-0.11298111700833666,1.6737278972737195,4,1,6
-0.8958828433984093,1,-0.5958909848228051,-0.5139744835779482,6,1,18
-0.11421701137522734,1,-0.37022322604508434,-0.023538855945708176,2,1,14
-0.31745012770125464,2,-0.26702567433268026,0.9753064799126239,6,1,17
2.105713951570609,1,1.3115551531197105,-0.12111243631233179,3,1,13
0.13591605487219097,1,-0.1278798363946308,1.6685924456754764,4,1,6
-1.1460159096458276,2,-0.6154370111736314,-1.702831528571284,5,1,7
-0.520683244027282,1,-0.5588492146055051,-1.4845748356459416,3,2,12
-0.8177162601960911,1,-0.6102429622132719,-1.2098281751399222,6,1,3
-0.19238359457754553,1,-0.35573456315566077,-0.06205474293253332,2,1,14
-0.004783794891981833,1,-0.38662548591990353,-0.028674307543951234,2,1,14
1.9493807851659728,1,1.49334686673229,0.07146699862179391,3,1,13
-0.5050499273868183,1,-0.5544752786388867,-1.4768716582485766,3,2,12
-0.864616210117482,1,-0.6098329057164015,-1.1661768365548537,6,1,3
-0.051683744813372866,1,-0.3666694030722069,-0.26233735526402396,2,1,14
-0.23928354449893643,2,-0.30119704907188694,1.1858599954406015,6,1,17
-0.9896827432411912,2,-0.6035453727643875,-0.57816762855599,4,1,10
-1.1616492262862912,2,-0.6151636401757177,-1.7131024317677708,5,1,7
-0.864616210117482,1,-0.610106276714315,-1.1892863687469488,6,1,3
0.15154937151265457,1,-0.3006503070760596,1.3219494627940502,7,1,11
1.1208150032214002,1,1.0841104828555508,0.2640464335559196,1,2,15
-0.567583193948673,1,-0.5133329434528819,0.6723148356162663,1,2,9
-0.9740494266007276,2,-0.6036820582633442,-0.601277160748085,4,1,10
-0.6457497771509911,2,-0.5498279716743546,-0.2982855164517272,5,2,16
-0.12985032801569107,2,-0.2511701564536884,1.3450589949861453,6,1,17
-0.8958828433984093,1,-0.607782623232049,-1.250911787925869,6,1,3
-1.0365826931625821,2,-0.6004016062883805,-0.5807353543551117,4,1,10
-0.5519498773082092,1,-0.5186636779121981,0.5773089810487642,1,2,9
-0.5050499273868183,1,-0.52030390389968,0.428380884699707,1,2,9
-0.36435007762264565,2,-0.4027543747968091,0.012409305241995433,6,1,0
0.40168243776007273,1,-0.10833381004380457,1.871442783806089,4,1,6
-0.864616210117482,1,-0.5932939603426255,-0.4061300000148377,6,1,18
-0.3956167109035728,2,-0.4370624350349726,0.2178273691717295,6,1,0
-0.5519498773082092,1,-0.5580291016117642,-1.4537621260564815,3,2,12
-0.864616210117482,1,-0.6094228492195309,-1.179015465550462,6,1,3
-0.23928354449893643,2,-0.3765107589970984,-0.5396517415691648,2,0,8
-0.7239163603533093,2,-0.5570723031190664,-0.14165424270530513,5,2,16
-0.36435007762264565,2,-0.4056247702749025,0.1690405789884175,6,1,0
1.0895483699404729,1,1.0599171495401927,0.10998288560861905,1,2,15
-1.1616492262862912,2,-0.6163938096663292,-1.0506291755943784,0,1,2
-1.0209493765221185,2,-0.6001282352904668,-0.7168248217085604,4,1,10
-1.1616492262862912,2,-0.6163938096663292,-1.0403582723978917,0,1,2
-1.1616492262862912,2,-0.6163938096663292,-1.7413474155581092,5,1,7
0.1984493214340453,1,-0.09630548613560382,1.9305004771858871,4,1,6
-0.17675027793708195,2,-0.23968857454131492,0.5464962714593039,2,1,5
0.15154937151265457,0,-0.4635794218325969,-0.9171074340400514,7,1,1
-0.22365022785847286,2,-0.36899305655447295,-0.4061300000148377,2,0,8
0.010849521748481751,1,-0.3718634520325663,-0.19300875868773865,2,1,14
1.3865813861092822,2,1.1256628745384263,0.8392170125591751,1,1,4
-0.567583193948673,1,-0.5222175008850756,0.5798767068478856,1,2,9
2.731046617189155,2,3.634525207890979,2.1128090089235267,2,1,19
-0.47378329410589104,1,-0.5144264274445365,0.490006303878627,1,2,9
2.058814001649219,1,1.4582186935003851,0.23836917556470283,3,1,13
-1.1460159096458276,2,-0.6161204386684155,-0.904268805044443,0,1,2
-1.0365826931625821,2,-0.6002649207894236,-0.7502052570971424,4,1,10
0.026482838388945336,1,-0.3814314369595442,-0.10057062991935846,2,1,14
-0.41125002754403656,2,-0.4374724915318431,0.012409305241995433,6,1,0
0.2609825879958999,1,-0.12268578743427137,1.8765782354043319,4,1,6
-0.06731706145383645,2,-0.20510714330523785,0.4591935942891672,2,1,5
-0.23928354449893643,2,-0.3580582166379268,-0.5653289995603816,2,0,8
-0.8958828433984093,1,-0.5941140733363663,-0.4831617739884879,6,1,18
1.7617809854804094,2,0.92951918353538,0.46946449748565366,1,1,4
-0.37998339426310923,2,-0.43159501507669956,-0.023538855945708176,6,1,0
-0.8177162601960911,1,-0.5942507588353232,-0.44721361280078453,6,1,18
-0.8958828433984093,1,-0.597531210810287,-0.3008532422508491,6,1,18
0.27661590463636354,0,-0.4641261638284243,-0.935081514633903,7,1,1
-0.5363165606677457,1,-0.5286417193360464,0.5439285456601824,1,2,9
0.9801151534572273,1,1.1026997107136793,0.3616200139225432,1,2,15
-0.12985032801569107,1,-0.36174872510976114,-0.3599109356306476,2,1,14
1.4647479693116003,2,1.0812400873774575,0.8366492867600532,1,1,4
0.04211615502940892,1,-0.37008654054612755,-0.03894521074043809,2,1,14
-0.8489828934770184,1,-0.5967110978165461,-0.5653289995603816,6,1,18
1.9024808352445823,1,1.2277669422591757,0.2820205141497714,3,1,13
1.167714953142791,1,0.9394972249592283,0.5156835618698438,1,2,15
1.5429145525139185,1,1.3628122152285205,0.03808656323321219,3,1,13
2.480913550941737,2,3.2023256601894934,1.763598300242978,2,1,19
0.15154937151265457,1,-0.3113117759946921,0.8032688513714715,7,1,11
1.8243142520422642,1,1.2772470928815471,-0.11854471051320989,3,1,13
-0.17675027793708195,2,-0.309808235506167,1.0908541408730994,6,1,17
-0.48941661074635473,1,-0.5496912861753978,-1.49741346464155,3,2,12
-1.1772825429267548,2,-0.615710382171545,-1.6976960769730405,5,1,7
1.0582817366595456,1,0.9702514622245143,0.2178273691717295,1,2,15
0.2609825879958999,0,-0.44348665348594346,-0.904268805044443,7,1,1
1.6679810856376278,1,1.57904867457822,0.2537755303594331,3,1,13
-1.1616492262862912,2,-0.6154370111736314,-0.8734560954549827,0,1,2
1.5741811857948458,1,1.6216945502527502,0.1484987725954442,3,1,13
-0.27055017777986373,2,-0.30010356508023234,0.9444937703231637,6,1,17
-0.45814997746542746,2,-0.4318683860746132,0.1356601435998358,6,1,0
-0.8802495267579458,1,-0.5926105328478414,-0.3445045808359175,6,1,18
0.27661590463636354,0,-0.4563350903878851,-0.9376492404330247,7,1,1
-1.0053160598816548,2,-0.6039554292612579,-0.7322311765032906,4,1,10
-1.1616492262862912,2,-0.6151636401757177,-1.045493723996135,0,1,2
-0.8958828433984093,1,-0.6092861637205742,-1.2149636267381656,6,1,3
1.7617809854804094,2,1.0085234019324258,0.5156835618698438,1,1,4
-0.3330834443417183,2,-0.35696473264627215,-0.5011358545823398,2,0,8
-0.03605042817290928,1,-0.2772770867544423,1.4041166883659435,7,1,11
-0.17675027793708195,2,-0.3400157307756257,-0.29571779065260567,2,0,8
-1.0053160598816548,2,-0.6025885742716897,-0.7347989023024123,4,1,10
2.2620471179752455,2,3.1107463758884197,1.935635928784131,2,1,19
-0.31745012770125464,2,-0.33987904527666885,-0.30342096804997065,2,0,8
-1.0209493765221185,2,-0.600674977286294,-0.6757412089226137,4,1,10
-0.48941661074635473,1,-0.5548853351357571,-1.4640330292529682,3,2,12
-0.27055017777986373,2,-0.3502671431973877,-0.38815591942098604,2,0,8
-0.004783794891981833,2,-0.1934888758939076,0.5233867392672091,2,1,5
-0.8177162601960911,1,-0.595207557328021,-0.5396517415691648,6,1,18
-0.5988498272296002,1,-0.5218074443882051,0.6774502872145096,1,2,9
-0.520683244027282,1,-0.5170234519247162,0.5362253682628174,1,2,9
2.058814001649219,1,1.6190975257725706,0.26147870775679805,3,1,13
0.18281600479358173,1,-0.06514119237344733,1.7892755582341948,4,1,6
-0.17675027793708195,2,-0.3534109096733947,-0.32396277444294397,2,0,8
0.08901610495079995,0,-0.44512687947342533,-0.9479201436295113,7,1,1
0.010849521748481751,1,-0.35259079667965376,-0.254634177866659,2,1,14
-0.45814997746542746,1,-0.5606261260919438,-1.4768716582485766,3,2,12
-1.1616492262862912,2,-0.6155736966725881,-0.9607587726251197,0,1,2
-0.5363165606677457,1,-0.5160666534320184,0.641502126026806,1,2,9
0.37041580447914557,1,-0.08728424320445323,1.6994051552649363,4,1,6
-0.8177162601960911,1,-0.5978045818082007,-0.41896862901044607,6,1,18
-0.5988498272296002,1,-0.5558421336284549,-1.489710287244185,3,2,12
2.105713951570609,1,1.3420360193870826,-0.1262478879105752,3,1,13
0.21408263807450917,1,-0.11667162548017096,1.8586041548104806,4,1,6
1.652347768997164,1,1.5529417442774662,0.04578974063057715,3,1,13
-1.0365826931625821,2,-0.6004016062883805,-0.8092629504769409,4,1,10
-0.7395496769937729,2,-0.5543385931399298,-0.11084153311584494,5,2,16
-0.48941661074635473,1,-0.5531084236493183,-1.4794393840476983,3,2,12
-0.8333495768365549,1,-0.5963010413196757,-0.3855881936218643,6,1,18
-0.42688334418450014,2,-0.4022076328009818,0.11511833720686247,6,1,0
-0.5832165105891365,1,-0.5121027739622704,0.47973540068214054,1,2,9
-0.3956167109035728,2,-0.42886130509756304,0.2589109819576762,6,1,0
-1.0209493765221185,2,-0.6019051467769054,-0.6269544187393018,4,1,10
-1.0209493765221185,2,-0.6034086872654306,-0.8092629504769409,4,1,10
2.2620471179752455,2,3.441251912366026,1.9946936221639289,2,1,19
-0.9896827432411912,2,-0.6017684612779487,-0.6397930477349102,4,1,10
-0.8333495768365549,1,-0.6099695912153583,-1.2534795137249908,6,1,3
-0.23928354449893643,2,-0.3566913616483585,-0.4035622742157161,2,0,8
1.5898145024353096,2,1.0347670177321364,0.5413608198610605,1,1,4
0.2609825879958999,1,-0.12555618291236467,1.6737278972737195,4,1,6
-0.11421701137522734,2,-0.3703599115440412,-0.4112654516130811,2,0,8
1.8868475186041185,1,1.223666377290471,0.2640464335559196,3,1,13
-1.1772825429267548,2,-0.6153003256746745,-1.705399254370406,5,1,7
0.05774947166987278,1,-0.3044775010468508,1.1370732052572894,7,1,11
0.2609825879958999,0,-0.44731384745673464,-0.9222428856382946,7,1,1
-0.31745012770125464,2,-0.3047508720447644,1.2911367532045899,6,1,17
0.307882537917291,1,-0.04805550500384401,2.2360598472813664,4,1,6
-0.8489828934770184,1,-0.5945241298332369,-0.4292395322069329,6,1,18
-0.20801691121800925,2,-0.2808309097273198,1.2628917694142516,6,1,17
-0.520683244027282,1,-0.550238028171225,-1.433220319663508,3,2,12
-0.051683744813372866,1,-0.3637990075941135,-0.19814421028598206,2,1,14
0.24534927135543635,0,-0.46590307531486297,-1.0506291755943784,7,1,1
-0.5050499273868183,1,-0.5216707588892483,0.7852947707776198,1,2,9
-0.8802495267579458,1,-0.6099695912153583,-1.220099078336409,6,1,3
0.04211615502940892,2,-0.19540247287930312,0.3308073043330834,2,1,5
-0.11421701137522734,2,-0.2532204389380408,0.5516317230575474,2,1,5
0.010849521748481751,1,-0.39195622037921984,-0.28801461325524075,2,1,14
1.167714953142791,1,0.8572125545872186,0.5593349004549123,1,2,15
2.5278135008631284,2,3.088466639558457,2.004964525360416,2,1,19
-1.1616492262862912,2,-0.6154370111736314,-0.8914301760488346,0,1,2
0.16718268815311815,1,-0.08127008125035289,1.8483332516139936,4,1,6
1.6679810856376278,1,1.4636861134586583,0.269181885154163,3,1,13
-1.1616492262862912,2,-0.6153003256746745,-0.8939979018479561,0,1,2
1.2927814862665001,2,1.1420651344132453,0.4566258684900453,1,1,4
-0.31745012770125464,2,-0.26319848036188914,0.8392170125591751,6,1,17
-0.8333495768365549,1,-0.5941140733363663,-0.5396517415691648,6,1,18
-0.25491686113940015,2,-0.3494470302036467,-0.49856812878321805,2,0,8
-1.1616492262862912,2,-0.6151636401757177,-1.7464828671563526,5,1,7
0.37041580447914557,1,-0.02946627714571563,1.6429151876842596,4,1,6
-0.864616210117482,1,-0.607782623232049,-1.235505433131139,6,1,3
-0.9740494266007276,2,-0.6032720017664738,-0.5935739833507201,4,1,10
2.918646416874719,2,3.798957863136042,1.7353533164526398,2,1,19
2.668513350627301,2,3.4103609896017835,1.5658834137106095,2,1,19
-0.8489828934770184,1,-0.5942507588353232,-0.5062713061805831,6,1,18
-0.9896827432411912,2,-0.6016317757789919,-0.657767128328762,4,1,10
-0.004783794891981833,1,-0.3718634520325663,-0.2366600972728072,2,1,14
0.9488485201763002,1,0.9837833266212402,0.317968675337475,1,2,15
1.6054478190757728,2,0.8563924415934777,0.6671793840180228,1,1,4
-0.06731706145383645,1,-0.3663960320742933,-0.04921611393692493,2,1,14
0.026482838388945336,2,-0.24488262350167433,0.17931148218490436,2,1,5
-0.48941661074635473,1,-0.5481877456868727,-1.4845748356459416,3,2,12
1.245881536345109,2,1.1035198237074202,0.45149041689180186,1,1,4
-1.1772825429267548,2,-0.615710382171545,-0.8785915470532262,0,1,2
-1.1772825429267548,2,-0.6159837531694586,-1.7182378833660144,5,1,7
-0.19238359457754553,1,-0.38744559891364455,-0.22895691987544226,2,1,14
-0.9896827432411912,2,-0.6009483482842077,-0.6423607735340319,4,1,10
0.33914917119821814,1,-0.023042058694744714,1.7892755582341948,4,1,6
-0.8489828934770184,1,-0.6098329057164015,-1.1610413849566106,6,1,3
0.32351585455775456,1,-0.0324733581227658,1.5119611719290542,4,1,6
-1.1460159096458276,2,-0.6150269546767608,-1.7105347059686489,5,1,7
-1.1616492262862912,2,-0.6162571241673723,-1.7259410607633792,5,1,7
-1.0053160598816548,2,-0.6010850337831646,-0.6423607735340319,4,1,10
-0.12985032801569107,2,-0.24433588150584706,0.30256232054274473,2,1,5
-0.8333495768365549,1,-0.6081926797289195,-1.2098281751399222,6,1,3
-0.864616210117482,1,-0.5967110978165461,-0.3932913710192293,6,1,18
-1.1772825429267548,2,-0.6161204386684155,-0.9684619500224848,0,1,2
1.6367144523567,1,1.455348298022292,0.2820205141497714,3,1,13
-1.1460159096458276,2,-0.6151636401757177,-1.7387796897589876,5,1,7
0.9488485201763002,1,1.0410545506841504,0.5156835618698438,1,2,15
0.04211615502940892,1,-0.30543429953954854,1.3476267207852668,7,1,11
-1.0365826931625821,2,-0.6031353162675169,-0.6372253219357885,4,1,10
-0.5519498773082092,1,-0.5121027739622704,0.5002772070751138,1,2,9
-1.1616492262862912,2,-0.6154370111736314,-0.8606174664593744,0,1,2
-0.7239163603533093,2,-0.5599426985971597,-0.27004053266138894,5,2,16
-0.7082830437128457,2,-0.5580291016117642,-0.1698992264956434,5,2,16
0.32351585455775456,0,-0.4515510979243962,-0.9119719824418079,7,1,1
-0.12985032801569107,2,-0.1941723033886917,0.117686063005984,2,1,5
1.2927814862665001,2,0.8967146637857416,0.5696058036513991,1,1,4
-0.692649727072382,2,-0.559806013098203,-0.04408066233868151,5,2,16
2.011914051727828,1,1.3285041549903571,0.1382278693989577,3,1,13
-0.004783794891981833,2,-0.21809226570613638,0.17417603058666095,2,1,5
-1.1616492262862912,2,-0.6150269546767608,-0.9068365308435644,0,1,2
0.3547824878386817,1,-0.03178993062798167,2.1847053312989333,4,1,6
-0.7082830437128457,2,-0.5593959566013325,-0.1878733070894952,5,2,16
1.5898145024353096,2,0.8878301063535479,0.6851534646118745,1,1,4
-1.0053160598816548,2,-0.6009483482842077,-0.7296634507041688,4,1,10
0.10464942159126353,1,-0.26866590032016224,0.8905715285416087,7,1,11
2.480913550941737,2,3.4240295394974662,1.8226559936227769,2,1,19
1.9806474184469005,1,1.5161733450580799,-0.03124203334307313,3,1,13
0.15154937151265457,0,-0.46891015629191324,-0.8785915470532262,7,1,1
-0.47378329410589104,1,-0.5539285366430594,-1.4152462390696563,3,2,12
-0.8802495267579458,1,-0.6076459377330923,-1.2663181427205992,6,1,3
2.6216134007059093,2,3.290077750519776,2.0691576703384578,2,1,19
-0.8333495768365549,1,-0.6098329057164015,-1.2098281751399222,6,1,3
0.026482838388945336,2,-0.2261567101445891,0.16133740159105256,2,1,5
-0.8020829435556276,1,-0.610106276714315,-1.2586149653232341,6,1,3
-0.7395496769937729,2,-0.5567989321211527,-0.3522077582332826,5,2,16
-0.8802495267579458,1,-0.5976678963092439,-0.5473549189665299,6,1,18
1.3709480694688183,2,0.8855064528712818,0.34878138492693483,1,1,4
-0.22365022785847286,2,-0.2511701564536884,1.1293700278599244,6,1,17
-0.30181681106079106,2,-0.3724101940283936,-0.585870805953355,2,0,8
-0.45814997746542746,2,-0.4117756177279597,-0.06719019453077638,6,1,0
2.011914051727828,1,1.285858279315827,0.01754475684023886,3,1,13
-0.17675027793708195,2,-0.28534153119289507,1.0959895924713428,6,1,17
-0.8020829435556276,1,-0.5961643558207188,-0.40869772581395936,6,1,18
0.18281600479358173,1,-0.2902622091553408,0.8161074803670799,7,1,11
-1.1772825429267548,2,-0.6155736966725881,-0.9941392080137016,0,1,2
-0.004783794891981833,2,-0.18118718098779318,0.49514175547687045,2,1,5
-0.864616210117482,1,-0.5935673313405391,-0.395859096818351,6,1,18
-0.567583193948673,1,-0.5475043181920886,-1.4511944002573598,3,2,12
-0.20801691121800925,2,-0.2630617948629323,1.3399235433879015,6,1,17
-0.8802495267579458,1,-0.5972578398123733,-0.5370840157700432,6,1,18
-0.6301164605105274,2,-0.5506480846680954,-0.3445045808359175,5,2,16
-0.7239163603533093,2,-0.5583024726096778,-0.17760240389300874,5,2,16
0.15154937151265457,1,-0.2898521526584703,1.1396409310564113,7,1,11
-0.9740494266007276,2,-0.6002649207894236,-0.8143984020751843,4,1,10
0.026482838388945336,1,-0.35382096617026515,-0.03894521074043809,2,1,14
1.1364483198618638,1,1.0323066787509136,0.36675546552078664,1,2,15
0.24534927135543635,1,-0.12405264242383963,1.6429151876842596,4,1,6
0.010849521748481751,1,-0.39509998685522685,-0.05948701713341142,2,1,14
1.7617809854804094,2,1.1215623095697214,0.5002772070751138,1,1,4
0.8863152536144455,1,0.9482450968924653,0.5362253682628174,1,2,15
-1.1616492262862912,2,-0.6162571241673723,-1.6976960769730405,5,1,7
0.12028273823172712,1,-0.3077579530218146,1.165318189047628,7,1,11
-1.0053160598816548,2,-0.6009483482842077,-0.634657596136667,4,1,10
-0.27055017777986373,2,-0.3297643183538637,-0.3445045808359175,2,0,8
0.8706819369739819,1,0.8562557560945211,0.2820205141497714,1,2,15
0.04211615502940892,2,-0.21221478925099282,0.40270362670849025,2,1,5
1.996280735087364,1,1.4612257744774357,0.05862836962618553,3,1,13
2.1995138514133914,2,3.551830481022099,2.0999703799279184,2,1,19
0.307882537917291,1,-0.08140676674930974,1.9382036545832524,4,1,6
-0.004783794891981833,1,-0.371316710036739,-0.03124203334307313,2,1,14
-0.8020829435556276,1,-0.5961643558207188,-0.4882972255867314,6,1,18
-0.16111696129661823,2,-0.21508518472908614,0.46432904588741025,2,1,5
-1.0365826931625821,2,-0.6035453727643875,-0.688579837918222,4,1,10
-1.1616492262862912,2,-0.6150269546767608,-0.9248106114374163,0,1,2
-0.5519498773082092,1,-0.5181169359163709,0.5516317230575474,1,2,9
1.2302482197046458,2,1.0306664527634317,0.7955656739741066,1,1,4
0.8237819870525909,1,0.9885673190847292,0.39756817511024684,1,2,15
-0.45814997746542746,1,-0.559806013098203,-1.4666007550520899,3,2,12
1.6367144523567,2,1.1165049461083187,0.7904302223758631,1,1,4
-0.14548364465615465,2,-0.25868785889631385,1.060041431283639,6,1,17
-0.22365022785847286,2,-0.3355051093100504,-0.30598869384909255,2,0,8
-1.0365826931625821,2,-0.6009483482842077,-0.6962830153155871,4,1,10
-0.567583193948673,1,-0.5563888756242823,-1.4640330292529682,3,2,12
-0.19238359457754553,2,-0.3394689887797984,-0.316259597045579,2,0,8
-0.020417111532445416,1,-0.39496330135627,-0.3188273228447009,2,1,14
-0.14548364465615465,2,-0.24406251050793343,0.1253892404033493,2,1,5
-0.23928354449893643,2,-0.375280589506487,-0.4164009032113245,2,0,8
0.9644818368167637,1,1.0440616316612006,0.1998532885778777,1,2,15
1.6679810856376278,2,0.866370483017326,0.38216182031551693,1,1,4
-0.8802495267579458,1,-0.6092861637205742,-1.2303699815328957,6,1,3
0.10464942159126353,1,-0.2671623598316371,1.1858599954406015,7,1,11
-0.30181681106079106,2,-0.3560079341535744,-0.4112654516130811,2,0,8
1.746147668839946,2,0.8589894660736576,0.8366492867600532,1,1,4
-0.8177162601960911,1,-0.6091494782216174,-1.2663181427205992,6,1,3
-1.0209493765221185,2,-0.6012217192821213,-0.5833030801542335,4,1,10
-1.1460159096458276,2,-0.6155736966725881,-0.8991333534461995,0,1,2
0.12028273823172712,1,-0.26661561783580984,1.0728800602792474,7,1,11
-1.1616492262862912,2,-0.6162571241673723,-0.9094042566426862,0,1,2
1.6992477189185549,2,1.0634709725130702,0.7133984484022129,1,1,4
0.12028273823172712,0,-0.46658650280964714,-0.9094042566426862,7,1,1
2.5747134507845186,2,3.077805170639824,2.1025381057270396,2,1,19
-0.567583193948673,1,-0.5569356176201096,-1.4306525938643866,3,2,12
0.27661590463636354,1,-0.02864616415197464,1.9921258963648074,4,1,6
1.4803812859520638,2,1.028752855778036,0.7827270449784982,1,1,4
1.6367144523567,1,1.560049390223221,0.16390512739017446,3,1,13
-0.8958828433984093,1,-0.5926105328478414,-0.5165422093770698,6,1,18
-0.004783794891981833,2,-0.2200058626915319,0.5336576424636955,2,1,5
1.6992477189185549,1,1.6230614052423187,0.012409305241995433,3,1,13
-0.11421701137522734,2,-0.19977640884592157,0.2024210143769996,2,1,5
0.24534927135543635,0,-0.4615291393482445,-0.9890037564154581,7,1,1
0.38604912111960915,1,-0.11038409252815698,2.1641635249059603,4,1,6
-0.8020829435556276,1,-0.6090127927226605,-1.1944218203451922,6,1,3
-1.0053160598816548,2,-0.6010850337831646,-0.6192512413419369,4,1,10
-0.34871676098218196,2,-0.3982437533312338,0.06889927282267237,6,1,0
0.05774947166987278,2,-0.19485573088347585,0.2948591431453798,2,1,5
-0.004783794891981833,2,-0.20920770827394264,0.46946449748565366,2,1,5
-0.520683244027282,1,-0.5183903069142844,0.7981333997732281,1,2,9
1.6992477189185549,2,1.0899879593106947,0.744211157991673,1,1,4
1.3709480694688183,2,0.8715645319776854,0.8417847383582967,1,1,4
0.8550486203335184,1,1.1703590326973086,0.18701465958226932,1,2,15
0.38604912111960915,0,-0.4478605894525619,-1.0326550950005267,7,1,1
-0.45814997746542746,1,-0.5291884613318737,0.7031275452057264,1,2,9
2.6997799839082273,2,3.2723086356553885,2.089699476731431,2,1,19
2.3558470178180277,2,3.3174148503111414,1.6968374294658146,2,1,19
-0.17675027793708195,1,-0.3639356930930704,-0.08516427512462818,2,1,14
2.2776804346157093,2,3.4858113850259516,1.8817136870025757,2,1,19
1.245881536345109,1,1.0195949273479288,0.4566258684900453,1,2,15
0.3547824878386817,0,-0.457291888880583,-1.0121132886075532,7,1,1
-0.8489828934770184,1,-0.6076459377330923,-1.1687445623539754,6,1,3
-0.8489828934770184,1,-0.6096962202174446,-1.2175313525372873,6,1,3
-0.7395496769937729,2,-0.5546119641378435,-0.22382146827719882,5,2,16
-0.4425166608249639,2,-0.4187465781747578,0.15106649839456607,6,1,0
-0.48941661074635473,1,-0.5116927174653999,0.48487085228038396,1,2,9
0.13591605487219097,1,-0.299556823084405,0.8443524641574186,7,1,11
-0.30181681106079106,2,-0.4027543747968091,0.23580144976558132,6,1,0
0.05774947166987278,1,-0.29805328259587993,1.401548962566822,7,1,11
0.38604912111960915,0,-0.46521964782007885,-1.0121132886075532,7,1,1
0.307882537917291,1,-0.06828495884945436,2.135918541115621,4,1,6
0.21408263807450917,1,-0.2692126423159895,1.0369318990915444,7,1,11
-0.12985032801569107,2,-0.18351083447005923,0.2999945947436232,2,1,5
0.08901610495079995,1,-0.300376936078146,1.2141049792309397,7,1,11
-0.864616210117482,1,-0.592883903845755,-0.5370840157700432,6,1,18
-1.0365826931625821,2,-0.6039554292612579,-0.7502052570971424,4,1,10
-0.020417111532445416,2,-0.1922587064032961,0.20755646597524266,2,1,5
1.1520816365023276,1,0.8736148144620378,0.40013590090936835,1,2,15
-0.020417111532445416,1,-0.25622751991509096,1.0574737054845176,7,1,11
-0.5050499273868183,1,-0.5475043181920886,-1.49741346464155,3,2,12
-0.8802495267579458,1,-0.6092861637205742,-1.2483440621267474,6,1,3
-0.8333495768365549,1,-0.6091494782216174,-1.1995572719434358,6,1,3
-0.03605042817290928,2,-0.21358164424056109,0.24093690136382473,2,1,5
0.1984493214340453,0,-0.45209783992022357,-0.9504878694286331,7,1,1
